,hour,longitude,latitude,value,,,,,,
620,2,116.5539,40.0422,15,,,,,,
621,2,116.3716,39.8585,14,,,,,,
622,2,116.4348,39.9158,24.8,,,,,,
623,2,116.4746,39.8511,30,,,,,,
624,2,116.3699,39.9053,15.33,,,,,,
625,2,116.4241,40.038,100,,,,,,
626,2,116.6574,39.925,13,,,,,,
627,2,116.3782,39.871,90,,,,,,
628,2,116.5098,39.9862,58.8,,,,,,
629,2,116.3443,39.9909,27.5,,,,,,
630,2,116.3909,39.9834,15,,,,,,
631,2,116.3427,39.939,50,,,,,,
632,2,116.3332,39.7957,9,,,,,,
633,2,116.6857,39.897,53,,,,,,
634,2,116.4164,40.0142,7,,,,,,
635,2,116.5272,39.78,24,,,,,,
636,2,116.619,40.0818,10,,,,,,
637,2,116.4704,39.9505,44.67,,,,,,
638,2,116.445,39.8644,14,,,,,,
639,3,116.4502,39.9388,27.06,,29.62968992,,,,
640,3,116.4735,39.9651,41,,,,,,
641,3,116.3281,39.899,13.33,,,,,,
642,3,116.3199,39.8553,60,,,,,,
643,3,116.5255,39.9317,12,,,,,,
644,3,116.3904,39.8751,47,,,,,,
645,3,116.3237,39.9139,8,,,,,,
646,3,116.3583,39.9825,29,,,,,,
647,3,116.2758,39.9604,13,,,,,,
648,3,116.5138,39.9035,106,,,,,,
649,3,116.5144,39.9642,32,,,,,,
650,3,116.317,39.942,9,,,,,,
651,3,116.3562,39.9378,70,,,,,,
652,3,116.3951,40.0047,29,,,,,,
653,3,116.5873,39.9198,9,,,,,,
654,3,116.4735,39.9361,8,,,,,,
655,3,116.3504,39.8645,130,,,,,,
656,3,116.6503,39.8988,18,,,,,,
657,3,116.3851,39.9134,10,,,,,,
658,3,116.2664,39.9153,9,,,,,,
659,3,116.3402,39.8829,16.75,,,,,,
660,3,116.6939,39.9293,8,,,,,,
661,3,116.3287,40.0861,7,,,,,,
662,3,116.3196,39.9678,9,,,,,,
663,3,116.4351,39.8492,31,,,,,,
664,3,116.4033,39.9244,6,,,,,,
665,3,116.4481,39.928,34.3,,,,,,
666,3,116.4648,39.8798,23.67,,,,,,
667,3,116.4321,39.9655,13,,,,,,
668,3,116.5088,39.9272,30,,,,,,
669,3,116.3008,39.8467,7,,,,,,
670,3,116.4836,40.0032,40,,,,,,
671,3,116.3774,39.9436,86,,,,,,
672,3,116.3642,39.9264,8,,,,,,
673,3,116.4083,40.0116,14,,,,,,
674,3,116.2635,39.8967,28,,,,,,
675,3,116.3437,40.0324,12,,,,,,
676,3,116.4352,39.9122,127,,,,,,
677,3,116.5942,40.101,97,,,,,,
678,3,116.3848,39.7958,24,,,,,,
679,3,116.4772,39.9216,28,,,,,,
680,3,116.5244,39.7668,8,,,,,,
681,3,116.4696,39.9548,7,,,,,,
682,3,116.839,40.3782,15,,,,,,
683,3,116.4865,40.0178,8,,,,,,
684,3,116.8465,40.4008,38,,,,,,
685,3,116.4299,39.9472,35,,,,,,
686,3,116.4546,39.8738,7,,,,,,
687,3,116.1275,39.9605,83,,,,,,
688,3,116.4494,39.8995,25.5,,,,,,
689,3,116.324,39.8857,7,,,,,,
690,3,116.3479,39.9728,11,,,,,,
691,3,116.4862,39.9052,18.33,,,,,,
692,3,116.6195,40.0736,129,,,,,,
693,3,116.355,39.9991,43.4,,,,,,
694,3,116.4825,39.9438,83,,,,,,
695,3,116.5568,39.9094,32,,,,,,
696,3,116.4223,39.9572,15,,,,,,
697,3,116.5076,39.9428,19.5,,,,,,
698,3,116.4621,39.988,15.5,,,,,,
699,3,116.4916,39.9209,12.67,,,,,,
700,3,116.4141,39.9487,43,,,,,,
701,3,116.4035,39.8019,22.5,,,,,,
702,3,116.2865,39.9117,26,,,,,,
703,3,116.3496,39.9136,4,,,,,,
704,3,116.5257,39.9197,14,,,,,,
705,3,116.3929,39.8465,7,,,,,,
706,3,116.6627,39.8968,173,,,,,,
707,3,116.4641,39.9195,27.8,,,,,,
708,3,116.5958,40.0854,13,,,,,,
709,3,116.4541,39.8381,22,,,,,,
710,3,116.2443,39.9029,10,,,,,,
711,3,116.6239,40.057,23.67,,,,,,
712,3,116.3724,39.8692,15,,,,,,
713,3,116.3878,39.9797,7,,,,,,
714,3,116.3021,40.0017,18,,,,,,
715,3,116.312,40.0537,11,,,,,,
716,3,116.4433,39.9691,56.5,,,,,,
717,3,116.2498,39.9281,51.33,,,,,,
718,3,116.3145,39.872,16,,,,,,
719,3,116.4465,39.9582,47,,,,,,
720,3,116.3935,39.898,12,,,,,,
721,3,116.4148,40.0557,44.5,,,,,,
722,3,116.409,39.9597,25,,,,,,
723,3,116.3855,39.9633,16,,,,,,
724,3,116.1903,39.938,13.5,,,,,,
725,3,116.5094,39.9773,30.5,,,,,,
726,3,116.3735,40.0069,15,,,,,,
727,3,116.3134,39.9766,10,,,,,,
728,3,116.3242,40.0358,15.5,,,,,,
729,3,116.4074,39.9996,20.67,,,,,,
730,3,116.4942,39.9668,11,,,,,,
731,3,116.374,39.8957,8,,,,,,
732,3,116.3457,40.0089,11,,,,,,
733,3,116.4325,39.9304,7,,,,,,
734,3,116.2926,39.9311,16,,,,,,
735,3,116.4304,39.9868,75.5,,,,,,
736,3,116.3099,40.024,36,,,,,,
737,3,116.444,39.9467,12,,,,,,
738,3,116.2871,39.9463,44.33,,,,,,
739,3,116.1184,39.9402,7,,,,,,
740,3,116.3975,39.9859,114,,,,,,
741,3,116.3201,39.9896,9,,,,,,
742,3,116.3284,39.9786,15,,,,,,
743,3,116.3666,39.9541,29,,,,,,
744,3,116.4314,40.0712,8.5,,,,,,
745,3,116.4196,40.0087,19,,,,,,
746,3,116.4973,39.9912,11,,,,,,
747,3,116.4621,39.941,26.2,,,,,,
748,3,116.8656,40.4005,41,,,,,,
749,3,116.553,39.9647,19,,,,,,
750,3,116.4617,39.9292,20,,,,,,
751,3,116.674,39.8925,13,,,,,,
752,3,116.398,39.9429,11,,,,,,
753,3,116.3239,39.959,10,,,,,,
754,3,116.7018,39.8998,49,,,,,,
755,3,116.2849,39.8874,43,,,,,,
756,3,116.8793,40.3904,8.5,,,,,,
757,3,116.3569,40.0415,11,,,,,,
758,3,116.2809,40.0365,18,,,,,,
759,3,116.4548,39.9648,66,,,,,,
760,3,116.4186,39.9154,23.22,,,,,,
761,3,116.289,39.8628,31,,,,,,
762,3,116.2927,40.1081,11,,,,,,
763,3,116.4817,39.8461,85,,,,,,
764,3,116.2975,39.9157,10,,,,,,
765,3,116.3504,39.8952,47.5,,,,,,
766,3,116.3061,39.8914,23,,,,,,
767,3,116.4517,39.9118,69,,,,,,
768,4,116.2815,39.9253,88,,34.02466165,,,,
769,4,116.7031,39.88,50,,,,,,
770,4,116.3097,40.1045,9,,,,,,
771,4,116.3643,40.0744,9,,,,,,
772,4,116.2867,39.8357,47,,,,,,
773,4,116.4192,40.0815,11.5,,,,,,
774,4,116.3796,40.0892,14,,,,,,
775,4,116.2615,39.8813,92,,,,,,
776,4,116.3816,40.0163,21,,,,,,
777,4,116.2649,40.1683,19,,,,,,
778,4,116.375,39.908,8,,,,,,
779,4,116.5159,39.9749,11,,,,,,
780,4,116.3873,39.9374,56,,,,,,
781,4,116.351,40.0655,70,,,,,,
782,4,116.4572,39.9715,14,,,,,,
783,4,116.3116,39.9944,41,,,,,,
784,4,116.1838,39.7857,67,,,,,,
785,4,116.3137,40.0725,19,,,,,,
786,4,116.4182,39.9908,10.5,,,,,,
787,4,116.3515,39.9044,7.33,,,,,,
788,4,116.4401,40.0561,15,,,,,,
789,4,116.489,39.9395,30,,,,,,
790,4,116.3963,40.0079,40.75,,,,,,
791,4,116.5946,40.0041,74,,,,,,
792,4,116.371,39.7999,20,,,,,,
793,4,116.4504,39.8642,102,,,,,,
794,4,116.6125,39.9377,28.67,,,,,,
795,4,116.4669,39.9199,23.75,,,,,,
796,4,116.2817,39.963,11.25,,,,,,
797,4,116.176,39.9245,82,,,,,,
798,4,116.3059,39.9137,51,,,,,,
799,4,116.4394,39.9809,17,,,,,,
800,4,116.8424,40.3667,28,,,,,,
801,4,116.3534,39.8807,23,,,,,,
802,4,116.5528,39.9053,53,,,,,,
803,4,116.2704,39.8584,106,,,,,,
804,4,116.6833,39.9462,138,,,,,,
805,4,116.5137,40.002,24,,,,,,
806,4,116.5123,39.9658,9,,,,,,
807,4,116.3259,40.0759,11.5,,,,,,
808,4,116.5047,39.7975,11,,,,,,
809,4,116.214,39.9046,17.67,,,,,,
810,4,116.3045,39.9705,14,,,,,,
811,4,116.5025,39.9159,11.5,,,,,,
812,4,116.4148,39.9144,9,,,,,,
813,4,116.3517,39.816,16,,,,,,
814,4,116.4659,39.9103,15.33,,,,,,
815,4,116.8553,40.3757,9,,,,,,
816,4,116.5511,40.1067,84,,,,,,
817,4,116.3143,39.9501,14.5,,,,,,
818,4,116.4141,40.0025,8,,,,,,
819,4,116.3944,39.8821,18,,,,,,
820,4,116.3912,39.9808,23.25,,,,,,
821,4,116.3236,39.9887,8.67,,,,,,
822,4,116.4407,39.8901,25,,,,,,
823,4,116.4257,39.9473,12,,,,,,
824,4,116.34,39.7902,16,,,,,,
825,4,116.6636,40.1315,50,,,,,,
826,4,116.4055,39.8509,43,,,,,,
827,4,116.4406,39.9955,12,,,,,,
828,4,116.3745,39.8438,76,,,,,,
829,4,116.5084,40.0161,12,,,,,,
830,4,116.4757,40.0191,12.5,,,,,,
831,4,116.3661,39.9438,9,,,,,,
832,4,116.5274,39.9283,26,,,,,,
833,4,116.4473,39.9284,24.12,,,,,,
834,4,116.5052,39.9399,25.5,,,,,,
835,4,116.3136,39.9766,89,,,,,,
836,4,116.4197,39.8459,29,,,,,,
837,4,116.3389,39.7521,11,,,,,,
838,4,116.3621,40.0142,33.5,,,,,,
839,4,116.2852,39.9065,11,,,,,,
840,4,116.8792,40.3848,28,,,,,,
841,4,116.5944,40.086,19.33,,,,,,
842,4,116.2335,39.9116,7,,,,,,
843,4,116.3277,39.9024,115,,,,,,
844,4,116.4631,39.8729,13.33,,,,,,
845,4,116.4447,39.8531,14,,,,,,
846,4,116.4455,39.8735,74,,,,,,
847,4,116.2184,39.9507,71,,,,,,
848,4,116.3515,40.0201,13,,,,,,
849,4,116.4658,39.9982,16.33,,,,,,
850,4,116.4727,39.9652,22.8,,,,,,
851,4,116.615,39.8958,131,,,,,,
852,4,116.6369,39.8819,29,,,,,,
853,4,116.4254,39.8037,20,,,,,,
854,4,116.6045,39.9212,14,,,,,,
855,4,116.5234,39.784,13,,,,,,
856,4,116.261,39.8917,15,,,,,,
857,4,116.4139,40.012,11.5,,,,,,
858,4,116.3168,39.9175,17,,,,,,
859,4,116.3477,40.0482,8,,,,,,
860,4,116.4226,39.9232,38.67,,,,,,
861,4,116.4763,39.899,22.25,,,,,,
862,4,116.6753,39.9011,130,,,,,,
863,4,116.4537,39.9567,12.5,,,,,,
864,4,116.2807,39.937,12.5,,,,,,
865,4,116.6221,40.061,33.89,,,,,,
866,4,116.1856,39.9325,91,,,,,,
867,4,116.3472,40.0048,12,,,,,,
868,4,116.4,39.9515,48,,,,,,
869,4,116.3644,39.927,17.5,,,,,,
870,4,116.4723,39.8812,19,,,,,,
871,4,116.6412,39.9103,8,,,,,,
872,4,116.4696,39.9548,10.5,,,,,,
873,4,116.5798,39.9138,117,,,,,,
874,4,116.3803,39.8626,25.33,,,,,,
875,4,116.2929,39.849,52.5,,,,,,
876,4,116.3411,39.8977,16,,,,,,
877,4,116.4021,39.821,8,,,,,,
878,4,116.3815,39.9289,35,,,,,,
879,4,116.8345,40.3827,25.67,,,,,,
880,4,116.4505,39.9378,71.38,,,,,,
881,4,116.3437,39.9908,10,,,,,,
882,4,116.4794,39.8736,164,,,,,,
883,4,116.4936,39.84,47,,,,,,
884,4,116.6061,39.9078,42,,,,,,
885,4,116.4306,40.0475,16,,,,,,
886,4,116.3369,40.0358,14,,,,,,
887,4,116.4643,39.9394,6,,,,,,
888,4,116.3747,40.0236,133,,,,,,
889,4,116.4454,39.9042,40.5,,,,,,
890,4,116.3006,39.8649,18,,,,,,
891,4,116.487,40.0007,7,,,,,,
892,4,116.3626,39.9686,10,,,,,,
893,4,116.4288,39.9141,28.67,,,,,,
894,4,116.4282,39.8718,9,,,,,,
895,4,116.4634,39.9287,22.67,,,,,,
896,4,116.2703,39.9146,15,,,,,,
897,4,116.2161,39.8883,21,,,,,,
898,4,116.4143,40.0556,16,,,,,,
899,4,116.4303,39.8568,73.67,,,,,,
900,4,116.6871,39.8918,44,,,,,,
901,5,116.4031,39.9066,19.5,,30.41899614,,,,
902,5,116.407,40.0114,10,,,,,,
903,5,116.4937,39.7687,74,,,,,,
904,5,116.4406,39.9457,10.5,,,,,,
905,5,116.4824,39.9115,27.8,,,,,,
906,5,116.3364,40.0466,56,,,,,,
907,5,116.4039,39.9554,6.5,,,,,,
908,5,116.4062,39.8718,62,,,,,,
909,5,116.6482,40.316,8,,,,,,
910,5,116.1955,39.9212,47.67,,,,,,
911,5,116.6338,40.0386,8.5,,,,,,
912,5,116.3795,40.028,9,,,,,,
913,5,116.581,40.0702,8,,,,,,
914,5,116.4866,39.8081,20,,,,,,
915,5,116.6899,39.91,41.5,,,,,,
916,5,116.7306,39.8409,10,,,,,,
917,5,116.3613,39.7431,50,,,,,,
918,5,116.3872,39.8177,11,,,,,,
919,5,116.3371,39.8883,49.5,,,,,,
920,5,116.4978,39.9203,6,,,,,,
921,5,116.4095,39.9181,63.75,,,,,,
922,5,116.3795,39.9301,24.67,,,,,,
923,5,116.6361,40.3005,68,,,,,,
924,5,116.4773,39.8434,13,,,,,,
925,5,116.6585,39.9266,15,,,,,,
926,5,116.3599,39.8876,13.67,,,,,,
927,5,116.6134,39.8945,14,,,,,,
928,5,117.1281,40.1512,8.75,,,,,,
929,5,116.5886,39.9196,15,,,,,,
930,5,116.6209,40.0616,8,,,,,,
931,5,116.3626,40.035,8,,,,,,
932,5,116.3245,39.9688,21.67,,,,,,
933,5,116.3096,40.0487,8,,,,,,
934,5,116.5127,39.9303,44,,,,,,
935,5,116.3122,39.9878,16.33,,,,,,
936,5,116.5547,39.7977,20,,,,,,
937,5,116.465,39.9195,16.1,,,,,,
938,5,116.3541,39.9586,8,,,,,,
939,5,116.4506,39.8647,32.5,,,,,,
940,5,116.3986,39.8523,13.33,,,,,,
941,5,116.5632,39.927,30,,,,,,
942,5,116.2309,39.9101,14,,,,,,
943,5,116.3291,39.9852,43.33,,,,,,
944,5,116.3868,39.9187,8,,,,,,
945,5,116.3438,39.7358,52,,,,,,
946,5,116.2688,40.134,23,,,,,,
947,5,116.5137,39.8182,12,,,,,,
948,5,116.3197,39.821,12,,,,,,
949,5,116.475,39.9966,11.57,,,,,,
950,5,116.639,39.9093,30.67,,,,,,
951,5,116.3242,40.0471,16,,,,,,
952,5,116.2707,39.8575,17,,,,,,
953,5,116.2753,39.9607,27.25,,,,,,
954,5,116.4696,39.9548,13.23,,,,,,
955,5,116.3159,40.0713,14,,,,,,
956,5,116.3768,39.8661,56,,,,,,
957,5,117.0964,40.1432,9,,,,,,
958,5,116.4134,40.0007,19,,,,,,
959,5,116.3327,40.0754,6.5,,,,,,
960,5,116.3862,39.908,133,,,,,,
961,5,116.3505,39.799,14.5,,,,,,
962,5,116.6664,40.1418,65,,,,,,
963,5,116.273,39.8724,7,,,,,,
964,5,116.6761,39.904,53.5,,,,,,
965,5,116.5084,40.0226,22,,,,,,
966,5,116.5142,39.8594,68.5,,,,,,
967,5,116.2894,39.9219,24.75,,,,,,
968,5,116.1644,39.7647,12,,,,,,
969,5,116.4478,39.9284,43,,,,,,
970,5,116.3421,39.9565,16,,,,,,
971,5,116.3766,39.9823,8,,,,,,
972,5,116.3086,39.9202,46,,,,,,
973,5,116.3464,39.756,15.4,,,,,,
974,5,116.3521,40.0214,13.5,,,,,,
975,5,116.2649,40.0571,57,,,,,,
976,5,116.2957,39.9638,25.5,,,,,,
977,5,116.7398,39.9443,90,,,,,,
978,5,116.6759,39.8761,5,,,,,,
979,5,116.4163,39.7018,42,,,,,,
980,5,116.3694,39.921,10.5,,,,,,
981,5,116.5113,39.9673,13.75,,,,,,
982,5,116.6058,39.9091,40.5,,,,,,
983,5,116.3943,40.008,12.75,,,,,,
984,5,116.2514,39.8408,136,,,,,,
985,5,116.3451,39.9777,22.67,,,,,,
986,5,116.2304,39.9363,89,,,,,,
987,5,116.3717,39.9454,10,,,,,,
988,5,116.2757,39.8872,8,,,,,,
989,5,116.4973,39.9096,100,,,,,,
990,5,116.3559,39.929,14.2,,,,,,
991,5,116.6906,40.124,18,,,,,,
992,5,116.4148,39.9047,26.5,,,,,,
993,5,116.8609,40.3931,13,,,,,,
994,5,116.2772,39.9352,21,,,,,,
995,5,116.213,39.9488,10,,,,,,
996,5,116.4669,39.8372,65,,,,,,
997,5,116.697,39.9446,7,,,,,,
998,5,116.2135,39.9289,7,,,,,,
999,5,116.4394,39.8745,48,,,,,,
1000,5,116.4628,39.9666,24.5,,,,,,
1001,5,116.2538,39.9265,79,,,,,,
1002,5,116.6875,39.8725,29.5,,,,,,
1003,5,116.5097,39.8738,15,,,,,,
1004,5,116.4505,39.9371,30.75,,,,,,
1005,5,116.326,39.9358,19,,,,,,
1006,5,116.2555,39.8955,9,,,,,,
1007,5,116.6939,39.8804,47.67,,,,,,
1008,5,116.5122,39.9144,32,,,,,,
1009,5,116.311,39.9983,11,,,,,,
1010,5,116.2585,39.9163,7,,,,,,
1011,5,116.6507,39.899,62,,,,,,
1012,5,116.4585,39.911,10,,,,,,
1013,5,116.4776,39.939,10.67,,,,,,
1014,5,116.3219,39.7725,18,,,,,,
1015,5,116.4271,39.9141,11.83,,,,,,
1016,5,116.3438,39.968,13,,,,,,
1017,5,116.37,39.96,56.25,,,,,,
1018,5,116.5938,39.9282,13,,,,,,
1019,5,116.4074,39.785,18,,,,,,
1020,5,116.3095,39.9721,10,,,,,,
1021,5,116.3452,40.0844,64,,,,,,
1022,5,116.4682,39.893,34.5,,,,,,
1023,5,116.3349,39.9425,9.67,,,,,,
1024,5,116.647,39.8872,82,,,,,,
1025,5,116.3246,39.9559,13.5,,,,,,
1026,5,116.2995,39.978,44,,,,,,
1027,5,116.3941,39.9864,46,,,,,,
1028,5,116.237,40.2303,99,,,,,,
1029,5,116.4191,40.0125,30.43,,,,,,
1030,5,116.2576,40.2064,28,,,,,,
1031,5,116.2933,40.036,18,,,,,,
1032,5,116.3929,39.8619,59,,,,,,
1033,5,116.3136,39.8999,19.33,,,,,,
1034,5,116.1445,39.7423,93,,,,,,
1035,5,116.8428,40.3926,10,,,,,,
1036,5,116.4331,40.0433,45.5,,,,,,
1037,5,116.2166,39.9062,45,,,,,,
1038,5,116.5748,40.0558,23,,,,,,
1039,5,116.3575,40.0066,59,,,,,,
1040,5,116.5092,39.903,21,,,,,,
1041,5,116.2995,39.9427,37.67,,,,,,
1042,5,116.3718,40.0657,50,,,,,,
1043,5,116.3865,39.7714,27,,,,,,
1044,5,116.2812,39.9726,12,,,,,,
1045,5,116.5763,39.8016,16,,,,,,
1046,5,116.4615,40.0132,15,,,,,,
1047,5,116.3204,40.0316,11,,,,,,
1048,5,116.6647,39.8958,77,,,,,,
1049,5,116.4179,39.9298,12.67,,,,,,
1050,5,116.5061,39.7796,127,,,,,,
1051,5,116.4229,39.9943,8,,,,,,
1052,5,116.3105,39.9486,37.67,,,,,,
1053,5,117.1242,40.1647,6,,,,,,
1054,5,116.4223,39.9433,102,,,,,,
1055,5,116.6425,40.3474,19,,,,,,
1056,5,116.3757,39.998,15.5,,,,,,
1057,5,116.6643,40.2844,13,,,,,,
1058,5,116.6726,40.1146,24,,,,,,
1059,5,116.4178,39.9758,36,,,,,,
1060,5,116.4855,40.0062,10.75,,,,,,
1061,5,116.4432,39.9119,9.8,,,,,,
1062,5,116.5133,39.8355,31,,,,,,
1063,5,116.5036,39.7973,8,,,,,,
1064,5,116.8526,40.383,13.9,,,,,,
1065,5,116.3506,39.9961,32.82,,,,,,
1066,5,116.8221,40.3733,15,,,,,,
1067,5,116.3738,40.0413,12,,,,,,
1068,5,116.5015,39.9457,54,,,,,,
1069,5,116.6125,39.9352,7,,,,,,
1070,5,116.6642,40.2939,71,,,,,,
1071,5,116.4517,39.8103,131,,,,,,
1072,5,116.2806,39.9438,9,,,,,,
1073,5,116.1248,39.922,22,,,,,,
1074,5,116.6895,39.892,31,,,,,,
1075,5,116.5379,39.8782,96.5,,,,,,
1076,5,116.7282,39.9618,30,,,,,,
1077,5,116.3252,39.9167,9,,,,,,
1078,5,116.1505,39.9341,13,,,,,,
1079,5,116.4691,39.906,20.86,,,,,,
1080,5,116.4773,40.0146,50.33,,,,,,
1081,5,116.6421,40.3243,8.5,,,,,,
1082,5,116.4141,40.0559,140,,,,,,
1083,5,116.3883,39.973,91,,,,,,
1084,5,116.3533,39.7265,67,,,,,,
1085,5,116.2877,40.0505,13,,,,,,
1086,5,116.355,39.9056,132,,,,,,
1087,5,116.708,39.8822,7.5,,,,,,
1088,5,116.4972,40.0114,16,,,,,,
1089,5,116.3858,39.8471,9.33,,,,,,
1090,5,116.2672,40.0807,7,,,,,,
1091,5,116.288,39.9008,24.67,,,,,,
1092,5,116.5241,39.9226,18,,,,,,
1093,5,116.3989,40.1091,8,,,,,,
1094,5,116.3002,39.8394,8,,,,,,
1095,5,116.4519,39.8517,21,,,,,,
1096,5,116.5325,40.0911,13,,,,,,
1097,5,116.8696,40.3853,12.67,,,,,,
1098,5,116.8496,40.3739,9.67,,,,,,
1099,5,116.4481,39.882,14,,,,,,
1100,5,116.7109,39.8447,133,,,,,,
1101,5,116.576,39.9637,16,,,,,,
1102,5,116.3587,40.0461,11,,,,,,
1103,5,116.5946,40.086,10,,,,,,
1104,5,116.4929,39.9739,8.5,,,,,,
1105,5,116.1763,39.9342,16.75,,,,,,
1106,5,116.458,39.9461,11.25,,,,,,
1107,5,116.4914,39.859,52,,,,,,
1108,5,116.8821,40.3977,11,,,,,,
1109,5,116.5122,39.8089,11,,,,,,
1110,5,116.1934,39.934,6,,,,,,
1111,5,116.4313,39.9773,29,,,,,,
1112,5,116.5732,39.8603,10,,,,,,
1113,5,116.2552,40.0846,82,,,,,,
1114,5,116.415,39.9602,35,,,,,,
1115,5,116.4519,39.8942,45,,,,,,
1116,5,116.4245,39.8716,38.67,,,,,,
1117,5,116.8336,40.3761,11.75,,,,,,
1118,5,116.2425,39.9132,7,,,,,,
1119,5,116.4379,39.9911,14.67,,,,,,
1120,5,116.3301,40.0056,8,,,,,,
1121,5,116.4505,39.9636,41.67,,,,,,
1122,5,116.4786,39.8818,67.5,,,,,,
1123,5,116.2985,40.0947,9.5,,,,,,
1124,5,116.3456,40.0665,8,,,,,,
1125,5,116.3304,40.0582,9,,,,,,
1126,5,116.52,39.9386,44,,,,,,
1127,5,116.4282,39.9026,7,,,,,,
1128,5,116.3383,40.037,11.33,,,,,,
1129,5,116.6363,40.3375,137,,,,,,
1130,5,116.5378,39.9266,34.5,,,,,,
1131,5,116.6713,39.8858,25,,,,,,
1132,5,116.8707,40.3759,6,,,,,,
1133,5,116.6597,39.9088,15,,,,,,
1134,5,116.2447,40.2183,28,,,,,,
1135,5,116.2369,40.0419,11,,,,,,
1136,5,116.3412,39.7907,67,,,,,,
1137,5,116.5633,40.0699,13,,,,,,
1138,5,116.3429,39.9004,10.5,,,,,,
1139,5,116.5702,40.1243,114,,,,,,
1140,5,116.4977,39.9943,30,,,,,,
1141,5,116.7148,39.8747,7,,,,,,
1142,5,116.288,40.1132,36.5,,,,,,
1143,5,116.2808,40.0312,17,,,,,,
1144,5,116.1867,39.747,13,,,,,,
1145,5,116.3747,39.88,18.5,,,,,,
1146,5,116.3433,39.8277,71,,,,,,
1147,5,116.3726,39.8941,26,,,,,,
1148,5,116.4672,39.9326,6,,,,,,
1149,5,116.6975,39.9002,7,,,,,,
1150,5,116.29,39.8451,18,,,,,,
1151,5,116.3645,39.7959,15,,,,,,
1152,5,116.6332,40.3167,57,,,,,,
1153,5,116.1311,39.7339,49,,,,,,
1154,5,116.5461,39.97,11,,,,,,
1155,5,116.565,39.9087,46,,,,,,
1156,5,116.3176,39.755,21,,,,,,
1157,5,116.6044,40.0169,23,,,,,,
1158,5,116.3047,39.8488,9,,,,,,
1159,5,116.484,39.9229,38.71,,,,,,
1160,6,116.4875,39.9955,10.6,,28.6965616,,,,
1161,6,116.8625,40.3874,6.84,,,,,,
1162,6,116.1624,39.7675,11,,,,,,
1163,6,116.2006,39.9406,15.25,,,,,,
1164,6,116.3194,40.0561,15,,,,,,
1165,6,116.4475,39.9396,9.2,,,,,,
1166,6,116.3307,40.0746,8.4,,,,,,
1167,6,116.428,40.0496,11.33,,,,,,
1168,6,116.4679,39.8949,13,,,,,,
1169,6,116.3538,40.0709,7,,,,,,
1170,6,116.5386,39.9153,60.5,,,,,,
1171,6,116.4443,40.0569,30.33,,,,,,
1172,6,116.3233,40.0058,54,,,,,,
1173,6,116.8363,40.1592,8,,,,,,
1174,6,116.286,40.0306,19.33,,,,,,
1175,6,116.271,40.2346,14,,,,,,
1176,6,115.9923,40.4655,22,,,,,,
1177,6,116.6551,39.8789,47.4,,,,,,
1178,6,116.5661,39.8524,9,,,,,,
1179,6,116.3559,39.7336,9,,,,,,
1180,6,116.2424,40.2147,18.5,,,,,,
1181,6,116.4327,39.9336,51.67,,,,,,
1182,6,116.248,39.8413,51,,,,,,
1183,6,116.3576,39.9065,9.67,,,,,,
1184,6,116.2784,39.9264,9,,,,,,
1185,6,116.3587,40.0463,24.91,,,,,,
1186,6,116.3402,39.7986,72.5,,,,,,
1187,6,116.8785,40.3922,8,,,,,,
1188,6,116.33,40.0645,12,,,,,,
1189,6,116.4367,39.8802,14,,,,,,
1190,6,116.2739,40.1329,10,,,,,,
1191,6,116.3459,39.7474,27.5,,,,,,
1192,6,116.68,39.9061,14.5,,,,,,
1193,6,116.1728,40.0632,67,,,,,,
1194,6,116.0257,39.6828,104,,,,,,
1195,6,116.6372,40.3216,31.94,,,,,,
1196,6,116.6215,40.3036,49,,,,,,
1197,6,116.5219,39.8654,29,,,,,,
1198,6,116.6444,40.332,35.89,,,,,,
1199,6,116.5149,39.802,19,,,,,,
1200,6,116.0888,39.719,7,,,,,,
1201,6,116.4826,39.8835,35.8,,,,,,
1202,6,116.2402,39.9258,14,,,,,,
1203,6,116.3818,40.0068,25.5,,,,,,
1204,6,116.5643,39.9525,14,,,,,,
1205,6,116.3567,40.0045,39.08,,,,,,
1206,6,116.6376,40.0817,130,,,,,,
1207,6,116.295,40.1524,77,,,,,,
1208,6,116.4163,39.9845,24,,,,,,
1209,6,116.3159,39.9413,43.5,,,,,,
1210,6,116.467,39.964,9,,,,,,
1211,6,116.5131,39.9369,52,,,,,,
1212,6,116.4626,40.0048,33.4,,,,,,
1213,6,116.3452,39.8834,16.83,,,,,,
1214,6,116.6663,40.1467,31,,,,,,
1215,6,116.6644,40.2905,6.5,,,,,,
1216,6,116.4782,39.9281,10.33,,,,,,
1217,6,116.3155,40.0294,13,,,,,,
1218,6,116.4045,39.9446,9.5,,,,,,
1219,6,116.1479,39.9679,29,,,,,,
1220,6,116.4745,40.0071,10,,,,,,
1221,6,116.8715,40.3766,6,,,,,,
1222,6,116.3097,40.003,11,,,,,,
1223,6,116.5608,39.9188,25,,,,,,
1224,6,116.3777,39.8742,7.6,,,,,,
1225,6,116.2955,40.2183,13,,,,,,
1226,6,117.0775,40.1556,138,,,,,,
1227,6,116.427,39.7958,7,,,,,,
1228,6,116.3529,39.9475,16,,,,,,
1229,6,116.4292,40.1368,14.5,,,,,,
1230,6,116.319,39.8489,58,,,,,,
1231,6,116.3477,39.9921,30,,,,,,
1232,6,116.6576,40.3568,85,,,,,,
